Customer_ID,Invoice_ID,Document_Date,Due_Date,Clearing_Date,Amount,is_late
Customer_8518,INV100786,2023-05-24,2023-06-28,2023-07-06,7692.3,1
Customer_871,INV101394,2023-05-29,2023-06-26,2023-07-14,9617.75,1
Customer_2737,INV100219,2023-11-25,2023-12-17,2024-01-06,4704.0,1
Customer_144,INV100569,2023-06-20,2023-08-17,2023-08-24,1119.08,1
Customer_3061,INV100583,2023-03-10,2023-04-30,2023-05-03,5168.06,1
Customer_2310,INV100812,2023-04-17,2023-05-24,2023-05-21,1998.61,0
Customer_6408,INV100957,2023-03-22,2023-05-08,2023-05-29,2771.31,1
Customer_5212,INV101422,2023-10-01,2023-11-10,2023-11-11,2652.07,1
Customer_1355,INV100584,2023-03-22,2023-04-18,2023-05-08,2418.5,1
Customer_7377,INV100227,2023-08-23,2023-10-15,2023-10-25,3275.28,1
Customer_6802,INV100520,2023-07-03,2023-08-09,2023-08-04,6979.19,0
Customer_3015,INV100248,2023-06-09,2023-07-06,2023-07-06,9257.66,0
Customer_6939,INV100763,2023-11-12,2023-12-08,2023-12-24,4403.36,1
Customer_7695,INV100299,2023-09-24,2023-10-26,2023-11-06,5854.13,1
Customer_1446,INV101403,2023-11-05,2023-12-10,2023-12-31,3916.25,1
Customer_852,INV101294,2023-08-10,2023-09-12,2023-10-08,9940.48,1
Customer_705,INV101055,2023-12-09,2024-02-05,2024-02-29,7439.11,1
Customer_9535,INV101488,2023-09-09,2023-10-19,2023-11-09,9423.76,1
Customer_7464,INV100582,2023-03-10,2023-05-07,2023-05-30,5526.05,1
Customer_4768,INV100559,2023-07-28,2023-09-13,2023-09-18,3675.86,1
Customer_7507,INV100162,2023-05-27,2023-07-23,2023-08-20,6579.7,1
Customer_7261,INV100607,2023-03-18,2023-04-25,2023-05-02,1334.63,1
Customer_9346,INV101268,2023-07-06,2023-07-23,2023-08-01,7348.91,1
Customer_9203,INV101351,2023-07-21,2023-08-30,2023-09-17,4881.21,1
Customer_2340,INV100109,2023-03-29,2023-05-17,2023-05-15,2044.16,0
Customer_8799,INV100759,2023-11-24,2024-01-22,2024-02-12,9380.18,1
Customer_4830,INV100523,2023-06-18,2023-07-30,2023-08-25,4926.48,1
Customer_6641,INV101411,2023-07-03,2023-08-22,2023-08-25,8227.85,1
Customer_2492,INV100868,2023-07-02,2023-07-18,2023-07-21,8372.17,1
Customer_5050,INV100440,2023-11-24,2024-01-18,2024-01-23,1565.88,1
Customer_3027,INV101317,2023-07-02,2023-07-19,2023-08-15,9752.36,1
Customer_4081,INV100127,2023-02-01,2023-02-22,2023-03-12,1732.85,1
Customer_1599,INV100692,2023-11-22,2024-01-20,2024-02-10,5987.74,1
Customer_1020,INV101054,2023-07-15,2023-07-31,2023-08-12,2443.46,1
Customer_6590,INV100028,2023-08-28,2023-09-20,2023-09-21,3809.08,1
Customer_4170,INV100944,2023-01-01,2023-02-05,2023-01-31,2057.25,0
Customer_6365,INV101491,2023-06-17,2023-08-14,2023-09-09,2200.57,1
Customer_6940,INV100924,2023-12-05,2024-01-17,2024-01-31,2042.62,1
Customer_668,INV100490,2023-06-17,2023-07-08,2023-07-16,4090.18,1
Customer_2287,INV100735,2023-01-17,2023-02-14,2023-02-25,6162.26,1
Customer_8382,INV100391,2023-08-30,2023-09-18,2023-10-07,1758.63,1
Customer_9644,INV100166,2023-06-03,2023-07-19,2023-08-08,6787.12,1
Customer_568,INV100450,2023-02-02,2023-03-15,2023-03-16,7852.5,1
Customer_3782,INV101331,2023-10-14,2023-11-18,2023-11-25,2813.63,1
Customer_9176,INV100750,2023-07-21,2023-08-10,2023-08-28,5626.78,1
Customer_2620,INV100777,2023-01-03,2023-02-11,2023-02-08,2800.6,0
Customer_4891,INV100734,2023-07-18,2023-08-28,2023-08-30,3247.12,1
Customer_9001,INV100088,2023-02-12,2023-03-26,2023-04-15,4615.22,1
Customer_5945,INV101419,2023-10-18,2023-11-09,2023-12-01,4128.02,1
Customer_2377,INV101169,2023-12-01,2024-01-10,2024-02-02,3863.0,1
Customer_6603,INV100307,2023-10-05,2023-11-25,2023-12-18,1973.36,1
Customer_2698,INV101184,2023-04-05,2023-05-29,2023-06-17,5661.16,1
Customer_8663,INV100312,2023-12-19,2024-01-10,2024-01-12,6860.73,1
Customer_8921,INV100491,2023-12-04,2023-12-19,2023-12-31,7015.29,1
Customer_5506,INV101183,2023-04-07,2023-05-09,2023-05-30,7944.98,1
Customer_2221,INV101471,2023-05-19,2023-07-15,2023-08-06,4024.98,1
Customer_8944,INV100465,2023-09-22,2023-10-25,2023-11-08,4846.81,1
Customer_7017,INV100919,2023-01-21,2023-02-17,2023-02-13,7733.31,0
Customer_971,INV100076,2023-05-11,2023-06-23,2023-07-05,1958.03,1
Customer_592,INV100624,2023-08-08,2023-08-30,2023-09-23,8946.78,1
Customer_5768,INV101219,2023-11-02,2023-12-05,2023-12-28,8859.2,1
Customer_4898,INV100769,2023-10-29,2023-11-25,2023-12-08,5565.14,1
Customer_8310,INV100425,2023-08-11,2023-08-28,2023-09-26,3463.31,1
Customer_7753,INV100328,2023-02-21,2023-04-04,2023-04-25,2403.27,1
Customer_9476,INV101192,2023-09-11,2023-09-28,2023-10-02,4330.52,1
Customer_1833,INV100732,2023-07-07,2023-08-06,2023-08-20,9002.67,1
Customer_8023,INV100792,2023-11-21,2023-12-14,2023-12-28,3714.37,1
Customer_8205,INV100222,2023-04-05,2023-06-03,2023-05-29,1024.01,0
Customer_9657,INV101316,2023-06-24,2023-07-11,2023-08-05,6732.62,1
Customer_8283,INV100739,2023-10-30,2023-12-16,2024-01-10,9713.42,1
Customer_3857,INV100083,2023-03-02,2023-03-22,2023-03-30,1393.89,1
Customer_1737,INV101420,2023-06-29,2023-08-19,2023-09-01,6532.82,1
Customer_8278,INV100874,2023-03-21,2023-05-05,2023-05-21,3493.41,1
Customer_4782,INV101001,2023-09-07,2023-10-11,2023-10-30,6247.9,1
Customer_2685,INV101095,2023-12-06,2024-01-26,2024-02-22,9729.02,1
Customer_4960,INV101253,2023-09-10,2023-10-28,2023-11-06,2146.14,1
Customer_4872,INV100804,2023-08-13,2023-10-06,2023-11-03,4038.91,1
Customer_1981,INV101092,2023-11-04,2023-12-05,2023-12-29,4252.44,1
Customer_3948,INV101173,2023-04-03,2023-04-21,2023-05-09,5053.97,1
Customer_8930,INV101096,2023-03-02,2023-04-28,2023-05-25,9322.38,1
Customer_8000,INV100226,2023-09-11,2023-10-25,2023-11-19,7338.56,1
Customer_3898,INV100183,2023-06-19,2023-07-28,2023-08-20,1504.72,1
Customer_1147,INV100264,2023-07-03,2023-08-26,2023-08-28,2741.28,1
Customer_3007,INV100456,2023-03-09,2023-03-26,2023-04-09,9203.64,1
Customer_8555,INV101431,2023-02-25,2023-04-18,2023-04-30,4936.45,1
Customer_9896,INV100020,2023-03-15,2023-04-23,2023-04-24,1019.66,1
Customer_3934,INV101011,2023-05-13,2023-05-28,2023-05-28,6754.82,0
Customer_427,INV101472,2023-05-05,2023-05-23,2023-06-13,4412.91,1
Customer_8728,INV100935,2023-10-30,2023-11-18,2023-11-13,1883.07,0
Customer_3392,INV101436,2023-05-20,2023-07-15,2023-07-23,1531.03,1
Customer_1010,INV101368,2023-10-31,2023-11-25,2023-12-01,3697.57,1
Customer_0,INV100597,2023-10-15,2023-11-17,2023-11-27,7520.13,1
Customer_6449,INV101239,2023-05-03,2023-06-06,2023-06-21,8539.65,1
Customer_8207,INV101154,2023-05-25,2023-07-22,2023-07-31,7574.48,1
Customer_440,INV101066,2023-10-06,2023-10-30,2023-11-16,6134.12,1
Customer_6217,INV101050,2023-01-02,2023-01-24,2023-01-19,7004.97,0
Customer_8605,INV101459,2023-04-05,2023-05-04,2023-05-23,6592.06,1
Customer_5098,INV100789,2023-11-29,2024-01-04,2024-01-12,1917.72,1
Customer_8316,INV101165,2023-03-28,2023-05-19,2023-05-29,6103.72,1
Customer_1078,INV100656,2023-10-29,2023-12-18,2024-01-09,8608.04,1
Customer_9308,INV100818,2023-12-28,2024-02-19,2024-03-07,5684.74,1
Customer_7713,INV100999,2023-11-23,2023-12-13,2023-12-20,4863.88,1
Customer_6363,INV100008,2023-08-10,2023-09-09,2023-10-01,9410.83,1
Customer_35,INV100041,2023-06-24,2023-07-22,2023-07-19,7044.99,0
Customer_5758,INV101026,2023-02-18,2023-03-23,2023-03-20,4457.03,0
